,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists_x,key_passes,npg,npxG,xGChain,xGBuildup,assists_y,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,,,,,,,,,,2022-02-12,,,,,,,,,,,0,0,0,0,0.0,630,244,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,10,0,0,0,0,25,0,378,0,3,0.0,0,11,36,25,45,True,0
11,,,,,,,,,,2022-02-19,,,,,,,,,,,0,0,0,0,0.0,630,258,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,16,0,0,0,0,26,0,492,0,2,0.0,0,10,45,35,45,False,0
12,,,,,,,,,,2022-02-26,,,,,,,,,,,0,0,0,0,0.0,630,266,0,0,0.0,0.0,2022-02-26T17:30:00Z,0,12,0,0,0,0,27,0,583,1,0,0.0,0,15,40,25,45,True,0
13,,,,,,,,,,2022-03-07,,,,,,,,,,,0,0,0,0,0.0,630,278,0,0,0.0,0.0,2022-03-07T20:00:00Z,0,17,0,0,0,0,28,0,478,0,5,0.0,0,5,33,28,45,False,0
14,,,,,,,,,,2022-03-13,,,,,,,,,,,0,0,0,0,0.0,630,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,20,0,0,0,0,29,0,531,1,0,0.0,0,27,63,36,45,True,0
15,,,,,,,,,,2022-03-17,,,,,,,,,,,0,0,0,0,0.0,630,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,531,0,1,0.0,0,27,63,36,45,True,0
16,,,,,,,,,,2022-04-03,,,,,,,,,,,0,0,0,0,0.0,630,309,0,0,0.0,0.0,2022-04-03T13:00:00Z,0,19,0,0,0,0,31,0,508,1,2,0.0,0,3,20,17,45,False,0
17,,,,,,,,,,2022-04-06,,,,,,,,,,,0,0,0,0,0.0,630,183,0,0,0.0,0.0,2022-04-06T18:30:00Z,0,5,0,0,0,0,31,0,508,2,3,0.0,0,3,20,17,45,False,0
18,,,,,,,,,,2022-04-09,,,,,,,,,,,0,0,0,0,0.0,630,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,13,0,0,0,0,32,0,533,0,1,0.0,0,9,28,19,45,True,0
19,,,,,,,,,,2022-04-20,,,,,,,,,,,0,0,0,0,0.0,630,172,0,0,0.0,0.0,2022-04-20T18:45:00Z,0,9,0,0,0,0,33,0,552,1,1,0.0,0,-4,26,30,45,True,0
20,,,,,,,,,,2022-04-24,,,,,,,,,,,0,0,0,0,0.0,630,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,11,0,0,0,0,34,0,548,0,2,0.0,0,1,19,18,45,False,0
21,,,,,,,,,,2022-05-01,,,,,,,,,,,0,0,0,0,0.0,630,342,0,0,0.0,0.0,2022-05-01T13:00:00Z,0,6,0,0,0,0,35,0,561,0,1,0.0,0,9,21,12,45,True,0
22,,,,,,,,,,2022-05-08,,,,,,,,,,,0,0,0,0,0.0,630,357,0,0,0.0,0.0,2022-05-08T13:00:00Z,0,9,0,0,0,0,36,0,562,2,1,0.0,0,-9,20,29,45,False,0
23,,,,,,,,,,2022-05-11,,,,,,,,,,,0,0,0,0,0.0,630,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,18,0,0,0,0,36,0,562,0,0,0.0,0,-9,20,29,45,False,0
24,,,,,,,,,,2022-05-15,,,,,,,,,,,0,0,0,0,0.0,630,362,0,0,0.0,0.0,2022-05-15T15:30:00Z,0,3,0,0,0,0,37,0,564,3,2,0.0,0,-4,19,23,45,True,0
25,,,,,,,,,,2022-05-19,,,,,,,,,,,0,0,0,0,0.0,630,322,0,0,0.0,0.0,2022-05-19T18:45:00Z,0,7,0,0,0,0,37,0,564,2,3,0.0,0,-4,19,23,45,True,0
26,,,,,,,,,,2022-05-22,,,,,,,,,,,0,0,0,0,0.0,630,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,1,0,0,0,0,38,0,598,1,5,0.0,0,22,37,15,45,False,0
27,,,,,,,,,,2021-01-27,,,,,,,,,,,0,0,0,0,0.0,644,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,9,0,0,0,0,20,0,0,1,1,0.0,0,0,0,0,45,True,0
28,,,,,,,,,,2021-01-30,,,,,,,,,,,0,0,0,0,0.0,644,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,13,2,0,0.0,0,6,13,7,45,True,0
29,,,,,,,,,,2021-02-03,,,,,,,,,,,0,0,0,0,0.0,644,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,32,2,1,0.0,0,9,18,9,45,False,0
30,,,,,,,,,,2021-02-06,,,,,,,,,,,0,0,0,0,0.0,644,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,13,0,0,0,0,23,0,70,3,3,0.0,0,19,33,14,45,False,0
31,,,,,,,,,,2021-02-14,,,,,,,,,,,0,0,0,0,0.0,644,233,0,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,0,0,0,0,24,0,117,2,0,0.0,0,19,47,28,45,True,0
32,,,,,,,,,,2021-02-17,,,,,,,,,,,0,0,0,0,0.0,644,153,0,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,0,0,0,0,24,0,117,3,1,0.0,0,19,47,28,45,True,0
33,,,,,,,,,,2021-02-20,,,,,,,,,,,0,0,0,0,0.0,644,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,169,2,0,0.0,0,36,66,30,45,False,0
34,,,,,,,,,,2021-03-01,,,,,,,,,,,0,0,0,0,0.0,644,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,0,0,0,0,26,0,193,0,1,0.0,0,4,66,62,45,True,0
35,,,,,,,,,,2021-03-04,,,,,,,,,,,0,0,0,0,0.0,644,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,18,0,0,0,0,26,0,193,1,0,0.0,0,4,66,62,45,False,0
36,,,,,,,,,,2021-03-08,,,,,,,,,,,0,0,0,0,0.0,644,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,0,0,0,0,27,0,212,0,2,0.0,0,-3,28,31,45,False,0
37,,,,,,,,,,2021-03-13,,,,,,,,,,,0,0,0,0,0.0,644,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,231,2,1,0.0,0,3,27,24,45,True,0
38,,,,,,,,,,2021-04-05,,,,,,,,,,,0,0,0,0,0.0,644,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,254,1,1,0.0,0,3,25,22,45,True,0
39,,,,,,,,,,2021-04-12,,,,,,,,,,,0,0,0,0,0.0,644,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,259,0,0,0.0,0,-3,11,14,45,False,0
40,,,,,,,,,,2021-04-16,,,,,,,,,,,0,0,0,0,0.0,644,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,266,2,2,0.0,0,4,19,15,45,True,0
41,,,,,,,,,,2021-04-23,,,,,,,,,,,0,0,0,0,0.0,644,319,0,0,0.0,0.0,2021-04-23T19:00:00Z,0,1,0,0,0,0,33,0,275,1,0,0.0,0,1,18,17,45,False,0
42,,,,,,,,,,2021-05-01,,,,,,,,,,,0,0,0,0,0.0,644,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,287,2,1,0.0,0,4,21,17,45,True,0
43,,,,,,,,,,2021-05-09,,,,,,,,,,,0,0,0,0,0.0,644,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,19,0,0,0,0,35,0,299,1,0,0.0,0,3,19,16,45,False,0
44,,,,,,,,,,2021-05-13,,,,,,,,,,,0,0,0,0,0.0,644,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,2,0,0,0,0,35,0,299,0,0,0.0,0,3,19,16,45,False,0
45,,,,,,,,,,2021-05-16,,,,,,,,,,,0,0,0,0,0.0,644,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,15,0,0,0,0,36,0,309,1,0,0.0,0,3,16,13,45,True,0
46,,,,,,,,,,2021-05-19,,,,,,,,,,,0,0,0,0,0.0,644,363,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,20,0,0,0,0,37,0,317,0,1,0.0,0,3,12,9,45,True,0
47,,,,,,,,,,2021-05-23,,,,,,,,,,,0,0,0,0,0.0,644,375,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,12,0,0,0,0,38,0,340,0,5,0.0,0,14,26,12,45,False,0
